securityid,ticker,figi,mindate,maxdate
498,NSL,BBG000C3G136,2003-09-10 00:00:00,
525,NMB,"",2003-09-10 00:00:00,2014-06-08 00:00:00
479,TALK,"",2003-09-10 00:00:00,2006-12-17 00:00:00
12329,CHOPU,"",2009-11-11 00:00:00,2011-03-21 00:00:00
597,SNP,BBG000LW7T13,2003-09-10 00:00:00,
497,MIW,"",2003-09-10 00:00:00,
12332,CHOPW,"",2009-11-11 00:00:00,2011-03-21 00:00:00
484,IFCJ,"",2003-09-10 00:00:00,2007-01-02 00:00:00
526,AZR,"",2003-09-10 00:00:00,2007-01-03 00:00:00
488,HPI,BBG000BDH0T8,2003-09-10 00:00:00,
579,DSGX,BBG000CRQW34,2003-09-10 00:00:00,
534,RWR,BBG000HSF0L9,2003-09-10 00:00:00,
576,FNF,BBG006N7S6K9,2003-09-10 00:00:00,
561,BNP,"",2003-09-10 00:00:00,2009-07-19 00:00:00
531,MRF,"",2003-09-10 00:00:00,2014-09-07 00:00:00
562,BWC,"",2003-09-10 00:00:00,2009-07-26 00:00:00
12158,EFN,"",2009-09-16 00:00:00,2011-06-22 00:00:00
492,WSC,"",2003-09-10 00:00:00,2011-06-26 00:00:00
594,VPI,"",2003-09-10 00:00:00,2006-01-30 00:00:00
513,EEP,"",2003-09-10 00:00:00,
503,ARLP,BBG000C14X88,2003-09-10 00:00:00,
460,GIGM,"",2003-09-10 00:00:00,
517,SYNA,BBG000BQV1S2,2003-09-10 00:00:00,
12245,YUII,BBG000BKTR74,2009-10-30 00:00:00,2011-07-20 00:00:00
590,BRID,BBG000BDPZ58,2003-09-10 00:00:00,
501,SZB,BBG000BLFL43,2003-09-10 00:00:00,2006-03-28 00:00:00
520,XEC,BBG008LGH807,2003-09-10 00:00:00,
521,XOM,BBG000GZQ728,2003-09-10 00:00:00,
522,ETN,"",2003-09-10 00:00:00,
12330,PSID,"",2009-11-11 00:00:00,2011-09-01 00:00:00
537,FO,"",2003-09-10 00:00:00,2011-10-03 00:00:00
554,SSB,BBG000BNPYN9,2003-09-10 00:00:00,
581,HYT,BBG000KS8391,2003-09-10 00:00:00,
574,SCVL,BBG000BF4DG3,2003-09-10 00:00:00,
591,COBR,"",2003-09-10 00:00:00,2014-10-08 00:00:00
507,TZI,"",2003-09-10 00:00:00,2014-10-14 00:00:00
457,IVC,BBG000G9LWL5,2003-09-10 00:00:00,
493,UBA,BBG00JQC0D68,2003-09-10 00:00:00,
518,CNF,"",2003-09-10 00:00:00,2006-04-18 00:00:00
496,OMG,"",2003-09-10 00:00:00,2015-10-28 00:00:00
499,ENY,BBG000MHJRM3,2003-09-10 00:00:00,2007-03-11 00:00:00
470,TLD,"",2003-09-10 00:00:00,2006-04-19 00:00:00
600,LOJN,"",2003-09-10 00:00:00,2016-03-20 00:00:00
538,KCV,"",2003-09-10 00:00:00,2007-04-19 00:00:00
461,ICCC,BBG000BLQ5Q2,2003-09-10 00:00:00,
541,VVC,"",2003-09-10 00:00:00,
542,ALLB,"",2003-09-10 00:00:00,2009-10-28 00:00:00
544,GIL,BBG000BH2CW5,2003-09-10 00:00:00,
508,BHO,"",2003-09-10 00:00:00,2011-11-28 00:00:00
550,LSCO,"",2003-09-10 00:00:00,2007-05-07 00:00:00
464,TRH,"",2003-09-10 00:00:00,2012-03-06 00:00:00
552,WEBX,"",2003-09-10 00:00:00,2007-05-28 00:00:00
514,HGIC,BBG000GP8XC2,2003-09-10 00:00:00,2012-05-01 00:00:00
580,GXY,"",2003-09-10 00:00:00,2006-05-07 00:00:00
586,XRIT,"",2003-09-10 00:00:00,2012-05-15 00:00:00
510,HSB,"",2003-09-10 00:00:00,2006-05-24 00:00:00
528,SLE,"",2003-09-10 00:00:00,2012-06-28 00:00:00
462,KSE,"",2003-09-10 00:00:00,2007-08-26 00:00:00
468,DKP,"",2003-09-10 00:00:00,2012-07-16 00:00:00
572,ATML,"",2003-09-10 00:00:00,2016-04-04 00:00:00
487,ESY,"",2003-09-10 00:00:00,2006-09-20 00:00:00
495,SRSL,"",2003-09-10 00:00:00,2012-07-22 00:00:00
568,DVN,BBG000BBVJZ8,2003-09-10 00:00:00,
469,LG,"",2003-09-10 00:00:00,2016-04-28 00:00:00
12331,GDXJ,BBG000PTYMS2,2009-11-11 00:00:00,
456,ZBRA,BBG000CC7LQ7,2003-09-10 00:00:00,
494,MVK,"",2003-09-10 00:00:00,2006-10-05 00:00:00
465,DXYN,BBG000BHHTJ7,2003-09-10 00:00:00,
566,MAFB,"",2003-09-10 00:00:00,2007-09-03 00:00:00
546,VFGI,"",2003-09-10 00:00:00,2008-02-27 00:00:00
505,FMT,"",2003-09-10 00:00:00,2008-04-16 00:00:00
588,LM,BBG00725Q555,2003-09-10 00:00:00,
592,GLW,BBG000BKFZM4,2003-09-10 00:00:00,
475,BDOG,"",2003-09-10 00:00:00,2008-05-06 00:00:00
451,SHOE,"",2003-09-10 00:00:00,2008-07-27 00:00:00
595,CET,BBG000B9Y7P7,2003-09-10 00:00:00,
596,CSL,BBG000BGGBT8,2003-09-10 00:00:00,
453,CMOS,"",2003-09-10 00:00:00,2008-09-01 00:00:00
466,HSP,"",2003-09-10 00:00:00,2003-09-23 00:00:00
463,TMOS,"",2003-09-10 00:00:00,2003-10-01 00:00:00
555,CGR,"",2003-09-10 00:00:00,2003-10-12 00:00:00
587,NEU,"",2003-09-10 00:00:00,2003-11-03 00:00:00
452,MHLX,"",2003-09-10 00:00:00,2003-11-05 00:00:00
536,ADSC,"",2003-09-10 00:00:00,2003-11-12 00:00:00
471,VPA,"",2003-09-10 00:00:00,2003-11-13 00:00:00
473,RWAV,"",2003-09-10 00:00:00,2003-12-21 00:00:00
573,CLWY,BBG000C4VJP4,2003-09-10 00:00:00,2004-01-29 00:00:00
565,BREL,"",2003-09-10 00:00:00,2004-02-08 00:00:00
467,TDP,"",2003-09-10 00:00:00,2004-03-01 00:00:00
483,UAX,"",2003-09-10 00:00:00,2004-03-09 00:00:00
477,USON,"",2003-09-10 00:00:00,2004-08-22 00:00:00
512,TOUS,"",2003-09-10 00:00:00,2004-11-08 00:00:00
474,ULTE,"",2003-09-10 00:00:00,2004-12-22 00:00:00
519,CSPI,BBG000BGH994,2003-09-10 00:00:00,2005-01-21 00:00:00
564,ABFI,"",2003-09-10 00:00:00,2005-01-25 00:00:00
556,MOV,BBG000BL30Y9,2003-09-10 00:00:00,
633,FHCC,"",2003-09-10 00:00:00,2005-01-30 00:00:00
13633,TEA,"",2011-07-28 00:00:00,2013-01-01 00:00:00
710,WSTC,"",2003-09-10 00:00:00,
620,ASHW,"",2003-09-10 00:00:00,2008-11-20 00:00:00
15233,EDOG,BBG0067VP191,2014-03-28 00:00:00,
624,ENZ,BBG000BHY9Q4,2003-09-10 00:00:00,
635,AXP,BBG000BCQZS4,2003-09-10 00:00:00,
662,BXP,BBG000BS5CM9,2003-09-10 00:00:00,
709,AW,"",2003-09-10 00:00:00,2008-12-07 00:00:00
649,BFC,"",2003-09-10 00:00:00,2008-12-09 00:00:00
751,NXE,"",2003-09-10 00:00:00,2013-04-07 00:00:00
677,DTA,"",2003-09-10 00:00:00,2005-02-01 00:00:00
609,EFM,"",2003-09-10 00:00:00,
707,INB,BBG000CPQS00,2003-09-10 00:00:00,2007-02-09 00:00:00
626,TXT,BBG000BVVQQ8,2003-09-10 00:00:00,
613,PVTB,"",2003-09-10 00:00:00,
12334,DG,BBG000NV1KK7,2009-11-13 00:00:00,
663,REBC,"",2003-09-10 00:00:00,2005-03-02 00:00:00
747,WAB,BBG000BDD940,2003-09-10 00:00:00,
621,CCA,"",2003-09-10 00:00:00,
12666,CNR,"",2010-04-20 00:00:00,
682,MPX,BBG000BC0955,2003-09-10 00:00:00,
636,ECL,BBG000BHKYH4,2003-09-10 00:00:00,
745,GNRL,"",2003-09-10 00:00:00,2005-03-13 00:00:00
615,TK,"",2003-09-10 00:00:00,
616,WASH,BBG000BWLZX9,2003-09-10 00:00:00,
640,NATK,"",2003-09-10 00:00:00,2005-04-13 00:00:00
12335,RUE,"",2009-11-16 00:00:00,2013-10-10 00:00:00
672,SNG,"",2003-09-10 00:00:00,2010-06-06 00:00:00
632,PSO,BBG000BBKSR9,2003-09-10 00:00:00,
720,IHM,"",2003-09-10 00:00:00,2007-03-05 00:00:00
711,BMA,BBG000Q44W43,2003-09-10 00:00:00,
631,CHCO,BBG000BFJFX3,2003-09-10 00:00:00,
688,FAST,BBG000BJ8YN7,2003-09-10 00:00:00,
637,NVX,"",2003-09-10 00:00:00,
655,GKM,"",2003-09-10 00:00:00,2013-12-23 00:00:00
741,INSM,"",2003-09-10 00:00:00,2011-03-02 00:00:00
723,AIH,"",2003-09-10 00:00:00,2007-06-10 00:00:00
642,IEIB,"",2003-09-10 00:00:00,2005-05-01 00:00:00
664,RGE,"",2003-09-10 00:00:00,2007-06-24 00:00:00
744,CLHB,BBG000BFRRX8,2003-09-10 00:00:00,2008-12-16 00:00:00
617,CBTE,"",2003-09-10 00:00:00,2010-01-21 00:00:00
656,NVY,"",2003-09-10 00:00:00,2014-02-09 00:00:00
734,UMBF,BBG000DD8WX1,2003-09-10 00:00:00,
658,HA,BBG000BC4185,2003-09-10 00:00:00,
648,UL,BBG000BW1442,2003-09-10 00:00:00,
627,CHTT,"",2003-09-10 00:00:00,2010-03-10 00:00:00
660,MCLD,"",2003-09-10 00:00:00,2005-06-23 00:00:00
651,PDT,BBG000C2YBC6,2003-09-10 00:00:00,
729,ALO,"",2003-09-10 00:00:00,2008-12-30 00:00:00
653,DW,"",2003-09-10 00:00:00,
692,ASY,"",2003-09-10 00:00:00,2009-03-09 00:00:00
730,RNP,BBG000PNNWF9,2003-09-10 00:00:00,
611,DTY,"",2003-09-10 00:00:00,
657,BYD,BBG000BHX9P6,2003-09-10 00:00:00,
733,QQQ,BBG000F1C7Y4,2003-09-10 00:00:00,
644,HCM,"",2003-09-10 00:00:00,2009-04-19 00:00:00
700,DMP,"",2003-09-10 00:00:00,2007-11-01 00:00:00
696,PURW,"",2003-09-10 00:00:00,2005-07-24 00:00:00
674,JNC,"",2003-09-10 00:00:00,2007-11-13 00:00:00
705,RCRC,"",2003-09-10 00:00:00,2011-04-28 00:00:00
645,KTX,"",2003-09-10 00:00:00,2011-05-26 00:00:00
691,NWD,"",2003-09-10 00:00:00,2011-06-07 00:00:00
739,WWCA,"",2003-09-10 00:00:00,2005-07-31 00:00:00
746,KNDL,"",2003-09-10 00:00:00,2011-07-12 00:00:00
603,GRB,"",2003-09-10 00:00:00,2011-08-22 00:00:00
654,PYM,"",2003-09-10 00:00:00,2008-02-19 00:00:00
666,PKH,"",2003-09-10 00:00:00,2014-02-18 00:00:00
718,FEV,"",2003-09-10 00:00:00,2009-05-28 00:00:00
618,COOP,"",2003-09-10 00:00:00,2009-06-30 00:00:00
726,NXTL,"",2003-09-10 00:00:00,2005-08-14 00:00:00
728,AII,"",2003-09-10 00:00:00,2008-02-24 00:00:00
665,CFD,"",2003-09-10 00:00:00,2009-09-07 00:00:00
736,GBND,"",2003-09-10 00:00:00,2005-08-16 00:00:00
681,K,BBG000BMKDM3,2003-09-10 00:00:00,
740,COHT,"",2003-09-10 00:00:00,2008-02-27 00:00:00
647,TAYC,"",2003-09-10 00:00:00,2014-08-18 00:00:00
748,AAR,"",2003-09-10 00:00:00,2012-01-04 00:00:00
606,BSP,"",2003-09-10 00:00:00,2014-09-07 00:00:00
643,ELT,"",2003-09-10 00:00:00,2005-11-24 00:00:00
12246,NBTF,"",2009-10-30 00:00:00,2015-03-08 00:00:00
693,CVS,BBG000BGRY34,2003-09-10 00:00:00,
659,IFNY,"",2003-09-10 00:00:00,2008-05-08 00:00:00
678,SYNP,"",2003-09-10 00:00:00,2008-05-15 00:00:00
697,SRE,BBG000C2ZCH8,2003-09-10 00:00:00,
724,EPMD,"",2003-09-10 00:00:00,2008-07-07 00:00:00
715,SAN,BBG000BCZQ13,2003-09-10 00:00:00,2012-04-13 00:00:00
670,ALTH,"",2003-09-10 00:00:00,2012-09-05 00:00:00
690,EASI,"",2003-09-10 00:00:00,2006-01-31 00:00:00
608,IGTE,"",2003-09-10 00:00:00,2015-07-01 00:00:00
743,PCH,BBG000BQX2N3,2003-09-10 00:00:00,
12665,SIL,BBG000BW4G60,2010-04-20 00:00:00,
683,IMAX,BBG000K8KKL9,2003-09-10 00:00:00,
12333,CHOP,"",2009-11-11 00:00:00,2015-11-24 00:00:00
652,ATVI,"",2003-09-10 00:00:00,2008-07-09 00:00:00
713,SPA,"",2003-09-10 00:00:00,
702,IBKC,"",2003-09-10 00:00:00,
638,PGN,"",2003-09-10 00:00:00,2015-12-17 00:00:00
737,PRE,"",2003-09-10 00:00:00,2016-03-20 00:00:00
717,BLT,"",2003-09-10 00:00:00,2016-04-12 00:00:00
719,EWK,BBG000BDMNG6,2003-09-10 00:00:00,
669,OTIV,"",2003-09-10 00:00:00,
725,CYD,"",2003-09-10 00:00:00,
604,SAF,"",2003-09-10 00:00:00,2006-04-09 00:00:00
712,JAMS,"",2003-09-10 00:00:00,2006-07-27 00:00:00
639,WYNN,BBG000LD9JQ8,2003-09-10 00:00:00,
708,AROW,BBG000BCBS51,2003-09-10 00:00:00,
742,ABX,BBG000BB07P9,2003-09-10 00:00:00,
703,SYMC,BBG00FZLQ6K7,2003-09-10 00:00:00,
721,KNAP,"",2003-09-10 00:00:00,2006-07-30 00:00:00
668,LAT,"",2003-09-10 00:00:00,2003-10-15 00:00:00
706,CPJ,"",2003-09-10 00:00:00,2003-10-19 00:00:00
738,TELM,"",2003-09-10 00:00:00,2003-11-13 00:00:00
673,TWED,"",2003-09-10 00:00:00,2003-11-24 00:00:00
727,SCIX,"",2003-09-10 00:00:00,2006-09-17 00:00:00
610,CDD,"",2003-09-10 00:00:00,2006-10-01 00:00:00
716,TRYF,"",2003-09-10 00:00:00,2004-01-19 00:00:00
619,MAJ,"",2003-09-10 00:00:00,2004-02-22 00:00:00
686,ONSS,"",2003-09-10 00:00:00,2004-02-24 00:00:00
625,OJB,"",2003-09-10 00:00:00,2004-03-02 00:00:00
646,MWL,"",2003-09-10 00:00:00,2004-05-16 00:00:00
612,DRD,"",2003-09-10 00:00:00,2004-08-01 00:00:00
675,MAL,"",2003-09-10 00:00:00,2004-08-29 00:00:00
641,QCBC,"",2003-09-10 00:00:00,2004-08-31 00:00:00
650,CFSL,"",2003-09-10 00:00:00,2004-10-31 00:00:00
680,ASAA,"",2003-09-10 00:00:00,2004-11-15 00:00:00
605,SUI,BBG000BLJWF3,2003-09-10 00:00:00,
722,MCH,"",2003-09-10 00:00:00,2004-11-30 00:00:00
689,FBK,"",2003-09-10 00:00:00,2004-12-05 00:00:00
749,AMFC,BBG000GHHN50,2003-09-10 00:00:00,2005-01-02 00:00:00
601,BFD,"",2003-09-10 00:00:00,2005-01-23 00:00:00
782,LCCI,"",2003-09-10 00:00:00,2008-09-29 00:00:00
899,IRM,BBG000KCZPC3,2003-09-10 00:00:00,
872,ACGL,"",2003-09-10 00:00:00,
767,HXL,BBG000BLMDQ9,2003-09-10 00:00:00,
885,PAB,"",2003-09-10 00:00:00,2008-11-23 00:00:00
876,NUT,"",2003-09-10 00:00:00,2008-11-24 00:00:00
12669,KRS,"",2010-04-22 00:00:00,
858,PJI,"",2003-09-10 00:00:00,2013-03-31 00:00:00
850,HSY,BBG000BLHRS2,2003-09-10 00:00:00,
12668,OVIP,"",2010-04-20 00:00:00,2010-05-13 00:00:00
12338,BAB,BBG00KHRGM65,2009-11-17 00:00:00,
837,MCR,BBG000BC9974,2003-09-10 00:00:00,
834,VVR,BBG000BS65V3,2003-09-10 00:00:00,
882,EWJ,BBG000BK38F5,2003-09-10 00:00:00,
856,MBVA,"",2003-09-10 00:00:00,2008-12-21 00:00:00
771,ASTT,"",2003-09-10 00:00:00,2006-12-25 00:00:00
890,ONE,"",2003-09-10 00:00:00,
14487,PCMI,"",2013-01-03 00:00:00,
802,SMMX,"",2003-09-10 00:00:00,2010-07-01 00:00:00
806,TLCV,"",2003-09-10 00:00:00,2009-12-27 00:00:00
835,DKR,"",2003-09-10 00:00:00,2010-08-23 00:00:00
485,TCBI,BBG000DN4ZT1,2003-09-10 00:00:00,
807,DTB,"",2003-09-10 00:00:00,2005-02-01 00:00:00
780,DO,BBG00JNKLJN8,2003-09-10 00:00:00,
772,CSSA,"",2003-09-10 00:00:00,2005-04-05 00:00:00
769,SOV,"",2003-09-10 00:00:00,2009-01-29 00:00:00
783,MHY,"",2003-09-10 00:00:00,
805,HLIT,BBG000BTXZ45,2003-09-10 00:00:00,
875,CHY,BBG000BK02T6,2003-09-10 00:00:00,
809,UFCS,BBG000BVY6C4,2003-09-10 00:00:00,
10025,TRBN,"",2006-10-18 00:00:00,2010-10-28 00:00:00
881,VRST,"",2003-09-10 00:00:00,2005-04-07 00:00:00
776,NNDS,"",2003-09-10 00:00:00,2009-02-04 00:00:00
841,INTV,"",2003-09-10 00:00:00,2008-09-03 00:00:00
792,PRFS,"",2003-09-10 00:00:00,2009-05-18 00:00:00
854,SSPI,"",2003-09-10 00:00:00,2007-05-02 00:00:00
786,VGZ,BBG000F2BG19,2003-09-10 00:00:00,
795,SEE,BBG000C22QV7,2003-09-10 00:00:00,
753,HMC,BBG000BL6B45,2003-09-10 00:00:00,
766,GISX,"",2003-09-10 00:00:00,2007-05-13 00:00:00
836,PLA,"",2003-09-10 00:00:00,2011-03-06 00:00:00
761,HRLY,"",2003-09-10 00:00:00,2011-03-31 00:00:00
893,MJF,"",2003-09-10 00:00:00,2011-04-17 00:00:00
843,IDU,BBG000BXVFQ8,2003-09-10 00:00:00,
765,CTBI,BBG000F4J227,2003-09-10 00:00:00,
860,USAP,BBG000DN2671,2003-09-10 00:00:00,
762,THX,"",2003-09-10 00:00:00,2007-06-06 00:00:00
760,RG,BBG000BSZ3J0,2003-09-10 00:00:00,2007-06-15 00:00:00
896,NRK,BBG000BKVPN7,2003-09-10 00:00:00,
775,WB,BBG0065XPGX9,2003-09-10 00:00:00,
817,STLW,"",2003-09-10 00:00:00,2007-07-12 00:00:00
839,SISI,"",2003-09-10 00:00:00,2005-04-28 00:00:00
891,SMTC,BBG000DBKR53,2003-09-10 00:00:00,
816,ATMI,"",2003-09-10 00:00:00,2014-04-30 00:00:00
801,STW,"",2003-09-10 00:00:00,2005-05-15 00:00:00
888,TWTR,BBG005KDKQN2,2003-09-10 00:00:00,
380,AU,BBG000BCMDR8,2003-09-10 00:00:00,
889,NVC,"",2003-09-10 00:00:00,2014-06-08 00:00:00
822,AAUK,"",2003-09-10 00:00:00,2009-08-02 00:00:00
752,FAVS,"",2003-09-10 00:00:00,2007-07-25 00:00:00
825,PNY,"",2003-09-10 00:00:00,
892,ICCA,"",2003-09-10 00:00:00,2007-08-20 00:00:00
815,AMT,BBG000B9XYV2,2003-09-10 00:00:00,
903,EMKR,BBG000BMQS80,2003-09-10 00:00:00,
12160,PSK,BBG000P8NH38,2009-09-17 00:00:00,
880,NST,"",2003-09-10 00:00:00,2012-04-10 00:00:00
866,VNWI,"",2003-09-10 00:00:00,2005-08-14 00:00:00
869,IKJ,"",2003-09-10 00:00:00,2012-06-20 00:00:00
757,ORCT,"",2003-09-10 00:00:00,2012-06-21 00:00:00
778,JDAS,"",2003-09-10 00:00:00,2012-12-23 00:00:00
808,MTY,"",2003-09-10 00:00:00,2014-08-10 00:00:00
844,LOW,BBG000BNDN65,2003-09-10 00:00:00,
845,SCS,BBG000BLBGS2,2003-09-10 00:00:00,
785,PVD,"",2003-09-10 00:00:00,2014-09-18 00:00:00
847,CRS,BBG000BGCQT9,2003-09-10 00:00:00,
794,EPMN,"",2003-09-10 00:00:00,2005-08-15 00:00:00
764,SWS,"",2003-09-10 00:00:00,2015-01-01 00:00:00
833,DFC,"",2003-09-10 00:00:00,2007-12-27 00:00:00
803,WOS,"",2003-09-10 00:00:00,2008-01-01 00:00:00
846,CACH,BBG000BDWZF9,2003-09-10 00:00:00,2015-02-04 00:00:00
820,NWB,"",2003-09-10 00:00:00,2005-09-15 00:00:00
784,OBAS,"",2003-09-10 00:00:00,
861,AHT,BBG00JRSWHF8,2003-09-10 00:00:00,
831,PLE,BBG000DDMV58,2003-09-10 00:00:00,2008-02-14 00:00:00
759,DLK,"",2003-09-10 00:00:00,2008-03-04 00:00:00
754,LCBM,"",2003-09-10 00:00:00,2008-03-26 00:00:00
763,G,"",2003-09-10 00:00:00,2005-10-02 00:00:00
194,ESBF,"",2003-09-10 00:00:00,2015-02-10 00:00:00
870,RDY,BBG000NJ96L6,2003-09-10 00:00:00,
871,VMM,BBG000C029H5,2003-09-10 00:00:00,
756,MXWL,"",2003-09-10 00:00:00,
828,BI,"",2003-09-10 00:00:00,2008-04-23 00:00:00
874,RQI,BBG000CCPJS0,2003-09-10 00:00:00,
758,APL,"",2003-09-10 00:00:00,2015-03-01 00:00:00
826,PVN,"",2003-09-10 00:00:00,2005-10-02 00:00:00
842,HCBK,"",2003-09-10 00:00:00,2015-11-01 00:00:00
902,DMX,"",2003-09-10 00:00:00,2008-04-30 00:00:00
823,DYAX,"",2003-09-10 00:00:00,2016-01-24 00:00:00
852,OCA,"",2003-09-10 00:00:00,2005-11-08 00:00:00
787,FFHS,"",2003-09-10 00:00:00,2009-10-28 00:00:00
859,USAK,BBG00JZCS627,2003-09-10 00:00:00,
868,CTB,BBG000BGKXV2,2003-09-10 00:00:00,
814,MTSM,"",2003-09-10 00:00:00,2009-10-28 00:00:00
863,MJN,"",2003-09-10 00:00:00,2006-02-05 00:00:00
829,JBSS,BBG000CHPMY5,2003-09-10 00:00:00,
773,SNS,"",2003-09-10 00:00:00,2010-04-08 00:00:00
804,ACH,BBG000LF25Z0,2003-09-10 00:00:00,
895,VFL,BBG000BH20J6,2003-09-10 00:00:00,
897,SYX,BBG00JXPXY96,2003-09-10 00:00:00,
886,TOX,"",2003-09-10 00:00:00,2006-02-15 00:00:00
855,HCP,"",2003-09-10 00:00:00,
879,SEEC,"",2003-09-10 00:00:00,2003-11-13 00:00:00
827,AB,"",2003-09-10 00:00:00,2003-11-13 00:00:00
901,LTR,BBG000C45984,2003-09-10 00:00:00,2008-06-24 00:00:00
887,PY,"",2003-09-10 00:00:00,2003-11-25 00:00:00
867,BGRH,"",2003-09-10 00:00:00,2003-11-25 00:00:00
878,NHL,"",2003-09-10 00:00:00,2004-01-28 00:00:00
797,BEI,"",2003-09-10 00:00:00,2004-02-23 00:00:00
791,NVDM,"",2003-09-10 00:00:00,2004-04-04 00:00:00
789,FBAY,"",2003-09-10 00:00:00,2004-04-11 00:00:00
883,GUC,"",2003-09-10 00:00:00,2004-05-02 00:00:00
781,FNFN,"",2003-09-10 00:00:00,2004-06-13 00:00:00
824,FIFS,"",2003-09-10 00:00:00,2004-11-30 00:00:00
779,TSIC,"",2003-09-10 00:00:00,2004-12-26 00:00:00
857,MYST,"",2003-09-10 00:00:00,2005-01-09 00:00:00
810,PRTL,"",2003-09-10 00:00:00,2006-07-27 00:00:00
755,MHD,BBG000BBX3V5,2003-09-10 00:00:00,
793,ALAN,"",2003-09-10 00:00:00,2006-10-15 00:00:00
830,KOSN,"",2003-09-10 00:00:00,2008-06-26 00:00:00
818,GVI,BBG000QN3319,2003-09-10 00:00:00,
832,BMO,BBG000DLY9B9,2003-09-10 00:00:00,
16650,FLQE,BBG00D0YKT46,2016-06-03 00:00:00,
8420,FVRL,"",2005-02-01 00:00:00,2008-09-24 00:00:00
16651,FLQH,BBG00D0YL0Z4,2016-06-03 00:00:00,
913,UBT,BBG000Q6X402,2003-09-10 00:00:00,
921,MRY,"",2003-09-10 00:00:00,2008-09-29 00:00:00
1002,MTN,BBG000BCMWM1,2003-09-10 00:00:00,
911,GSS,"",2003-09-10 00:00:00,
10026,XSI,"",2006-10-19 00:00:00,2008-09-30 00:00:00
981,UFM,"",2003-09-10 00:00:00,2005-05-17 00:00:00
1049,PERY,"",2003-09-10 00:00:00,
915,NL,BBG000BQ0543,2003-09-10 00:00:00,
12672,KRU,"",2010-04-22 00:00:00,
967,LU,"",2003-09-10 00:00:00,2006-11-30 00:00:00
971,BMHC,"",2003-09-10 00:00:00,2006-12-07 00:00:00
950,MYJ,BBG000C16RW2,2003-09-10 00:00:00,
1006,SRP,"",2003-09-10 00:00:00,2008-11-19 00:00:00
959,ADY,"",2003-09-10 00:00:00,2013-06-27 00:00:00
1016,SM,BBG000BFV115,2003-09-10 00:00:00,
996,BKI,"",2003-09-10 00:00:00,2013-08-25 00:00:00
933,ARK,"",2003-09-10 00:00:00,2013-12-08 00:00:00
1056,ARW,BBG000BCD3D5,2003-09-10 00:00:00,
918,RADA,"",2003-09-10 00:00:00,
12342,MNA,BBG000BBBDD7,2009-11-17 00:00:00,
948,KOSP,"",2003-09-10 00:00:00,2006-12-14 00:00:00
937,SE,"",2003-09-10 00:00:00,
1012,GSLI,"",2003-09-10 00:00:00,2005-06-05 00:00:00
931,UUU,BBG000BW56H9,2003-09-10 00:00:00,
12343,MINT,BBG000PVW5B4,2009-11-17 00:00:00,
1048,NLY,BBG007255M79,2003-09-10 00:00:00,
976,APN,"",2003-09-10 00:00:00,2007-01-23 00:00:00
938,AACB,"",2003-09-10 00:00:00,2005-07-07 00:00:00
958,RGF,"",2003-09-10 00:00:00,2007-02-21 00:00:00
942,CFNL,"",2003-09-10 00:00:00,
912,SYGR,"",2003-09-10 00:00:00,2007-04-02 00:00:00
1041,FUN,BBG000BJZZX3,2003-09-10 00:00:00,
925,JZT,"",2003-09-10 00:00:00,2013-12-23 00:00:00
943,RTK,"",2003-09-10 00:00:00,
975,JBX,BBG000GZYVY1,2003-09-10 00:00:00,2008-12-19 00:00:00
945,MFT,"",2003-09-10 00:00:00,
12248,PRIMU,"",2009-10-30 00:00:00,2010-09-28 00:00:00
956,MLB,"",2003-09-10 00:00:00,2005-07-20 00:00:00
1021,TFR,"",2003-09-10 00:00:00,2008-12-21 00:00:00
12671,GGS,"",2010-04-22 00:00:00,2014-03-26 00:00:00
980,NCC,"",2003-09-10 00:00:00,2009-01-01 00:00:00
1014,KEM,BBG00JPDH8S6,2003-09-10 00:00:00,
985,NFG,BBG000BPYD87,2003-09-10 00:00:00,
954,EVM,BBG000NSSGW1,2003-09-10 00:00:00,
1005,KMR,"",2003-09-10 00:00:00,2014-11-27 00:00:00
957,NCT,"",2003-09-10 00:00:00,
1051,CLM,BBG000B9YZT1,2003-09-10 00:00:00,
910,FON,"",2003-09-10 00:00:00,2005-08-14 00:00:00
917,PCO,"",2003-09-10 00:00:00,2005-08-31 00:00:00
955,GT,BBG000BKNX95,2003-09-10 00:00:00,
970,MKTY,"",2003-09-10 00:00:00,2009-04-26 00:00:00
1017,VIN,"",2003-09-10 00:00:00,2007-04-30 00:00:00
1031,CPSS,BBG000BGHGF1,2003-09-10 00:00:00,
965,XKE,"",2003-09-10 00:00:00,
929,BZF,"",2003-09-10 00:00:00,
969,GGT,BBG000BZNBL6,2003-09-10 00:00:00,
984,ICI,BBG000V960K6,2003-09-10 00:00:00,
1023,AL,BBG000R3NPZ4,2003-09-10 00:00:00,
1024,LUCY,"",2003-09-10 00:00:00,2005-10-05 00:00:00
1007,DNT,"",2003-09-10 00:00:00,2005-10-12 00:00:00
431,MTLK,"",2003-09-10 00:00:00,2010-02-21 00:00:00
1027,MDTL,"",2003-09-10 00:00:00,2009-08-20 00:00:00
939,EELN,"",2003-09-10 00:00:00,2005-10-31 00:00:00
940,TMB,"",2003-09-10 00:00:00,2009-09-07 00:00:00
1047,TO,"",2003-09-10 00:00:00,2011-06-07 00:00:00
916,ORH,"",2003-09-10 00:00:00,2009-10-28 00:00:00
995,PPE,"",2003-09-10 00:00:00,2007-05-08 00:00:00
